time,flux,flux_err
288.49987357182545,1.0000819,8.51461e-05
288.50055464878096,1.00032,8.5155836e-05
288.50123582572996,1.0003028,8.515544e-05
288.5019169024454,1.0002298,8.515461e-05
288.50259787939285,1.0003648,8.516191e-05
288.5032789563411,1.0001749,8.515632e-05
288.50396013329737,1.0001813,8.5160085e-05
288.5046412102456,1.0001357,8.5160216e-05
288.5053223869618,1.0002177,8.516596e-05
288.50600346391,1.0000467,8.51651e-05
288.50668454085826,1.0001217,8.516841e-05
288.50736571780726,1.0001509,8.517554e-05
288.5080466945292,0.9999959,8.5176405e-05
288.5087277714774,1.0000921,8.518497e-05
288.5094089484264,1.0001112,8.518905e-05
288.51009002537467,1.0000321,8.5190586e-05
288.5107711020901,0.999988,8.519528e-05
288.5114521790456,1.000238,8.5210326e-05
288.5121333559946,1.0001773,8.521311e-05
288.51281443294283,1.0001993,8.5218984e-05
288.5134954096575,1.0001456,8.522301e-05
288.5141765866065,1.0000074,8.522433e-05
288.514857663562,1.0001593,8.523375e-05
288.51553874051024,1.0000701,8.5236024e-05
288.5162199172264,1.0002528,8.524671e-05
288.51690099417465,1.0001968,8.525085e-05
288.5175820711229,1.0002599,8.5258114e-05
288.5182631480784,1.000157,8.525855e-05
288.5189442247938,1.0002843,8.526627e-05
288.51962530174205,1.0002754,8.527058e-05
288.5203063786903,1.0002466,8.527199e-05
288.5209875556393,1.0003551,8.527887e-05
288.5216686323547,1.0002009,8.527615e-05
288.5223497093102,1.0002685,8.5284846e-05
288.5230308862592,1.000252,8.528081e-05
288.52371196320746,1.0001087,8.527485e-05
288.5243929399221,1.000335,8.528596e-05
288.5250741168711,1.0002699,8.528111e-05
288.5257551938266,1.0002936,8.528237e-05
288.52643627054204,1.0000671,8.52712e-05
288.52711744749104,1.0001593,8.527139e-05
